0,0,0,0,1,1,1,0,2,42.6218,18.2049,Cres,HR,Mlini,_upa Dubrova_ka,Mlini is a Marina close to _upa Dubrova_ka.,Marina
0,0,0,0,1,1,1,0,4,42.6223,18.1992,Cres,HR,Srebreno,_upa Dubrova_ka,good hold on sand and weed,Anchorage
1,0,1,0,0,1,0,0,4,42.6252,18.1246,Cres,HR,Uvala Portoc Lokrum,Dubrovnik,Uvala Portoc Lokrum is a Anchorage close to Dubrovnik.,Anchorage
1,1,1,0,0,1,0,0,4,42.6308,18.1211,Cres,HR,Lokrumska,Dubrovnik,Lokrumska is a Anchorage close to Dubrovnik.,Anchorage
0,0,0,0,0,0,0,0,1,42.6558,14.0364,Cres,IT,Porto Rose,Roseto degli Abruzzi,Porto Rose is a Marina close to Roseto degli Abruzzi.,Marina
0,0,0,0,0,0,0,0,4,42.6575,18.0865,Cres,HR,Marina Porat Gru_ Harbour,Dubrovnik,Marina Porat Gru_ Harbour is a Marina close to Dubrovnik.,Marina
0,0,0,0,0,0,0,0,4,42.6703,18.1234,Cres,HR,ACI Marina Dubrovnik,Dubrovnik,ACI Marina Dubrovnik is a Marina close to Dubrovnik.,Marina
1,1,1,0,0,0,0,0,4,42.6713,18.0173,Cres,HR,Gornje _elo ,Dubrovnik,Gornje _elo  is a Anchorage close to Dubrovnik.,Anchorage
0,0,0,0,1,1,0,0,4,42.6789,17.954,Cres,HR,Uvala Sunj,Dubrovnik,good hold on sand,Anchorage
0,1,0,1,0,0,0,0,4,42.6798,18.0011,Cres,HR,Konoba Villa Ruzo,Dubrovnik,Konoba Villa Ruzo is a Buoy close to Dubrovnik.,Buoy
0,0,0,1,0,0,0,0,4,42.6806,18.0045,Cres,HR,Uvala Donje _elo,Dubrovnik,Uvala Donje _elo is a Anchorage close to Dubrovnik.,Anchorage
0,1,0,1,0,0,0,1,4,42.6879,17.9392,Cres,HR,Uvala Lopud,Dubrovnik,"good hold on sand, mud and weed",Anchorage
0,0,0,0,1,0,1,0,4,42.6983,17.7364,Cres,HR,Luka Saplunara,Mljet,Luka Saplunara is a Anchorage close to Mljet.,Anchorage
0,0,0,0,1,0,1,0,4,42.6983,17.7396,Cres,HR,Saplunara Konoba MS,Mljet,Saplunara Konoba MS is a Buoy close to Mljet.,Buoy
0,0,0,0,1,1,1,0,4,42.6998,18.044,Cres,HR,Mali Zaton,Dubrovnik,Mali Zaton is a Anchorage close to Dubrovnik.,Anchorage
0,0,0,0,1,0,1,0,4,42.6998,17.7378,Cres,HR,Saplunara Konoba Kod Ante,Mljet,Saplunara Konoba Kod Ante is a Buoy close to Mljet.,Buoy
1,0,0,0,0,1,0,0,3,42.7102,17.9113,Cres,HR,Su_ura_,Dubrovnik,Su_ura_ is a Marina close to Dubrovnik.,Marina
0,0,0,1,1,1,1,1,3,42.7103,17.9755,Cres,HR,Trsteno,Dubrovnik,Trsteno is a Marina close to Dubrovnik.,Marina
1,0,0,0,0,1,0,0,4,42.7113,17.9134,Cres,HR,Su_ura_ Konobas,Dubrovnik,Su_ura_ Konobas is a Buoy close to Dubrovnik.,Buoy
1,1,1,0,0,0,0,0,2,42.7207,17.9132,Cres,HR,Konoba Bowa,Dubrovnik,Konoba Bowa is a Buoy close to Dubrovnik.,Buoy
1,1,1,0,0,0,0,0,3,42.7211,17.9132,Cres,HR,Konoba Bowa Buoys,Dubrovnik,Konoba Bowa Buoys is a Buoy close to Dubrovnik.,Buoy
0,0,0,0,0,0,0,0,4,42.7261,17.6694,Cres,HR,Okuklje Konoba Maestral,Mljet,Okuklje Konoba Maestral is a Buoy close to Mljet.,Buoy
0,0,0,0,0,0,0,0,2,42.7272,17.6699,Cres,HR,Okuklje Konoba Baro ,Mljet,Okuklje Konoba Baro  is a Buoy close to Mljet.,Buoy
0,0,0,1,0,0,0,0,4,42.7277,17.8599,Cres,HR,Konoba Kod Marka,Dubrovnik,Konoba Kod Marka is a Buoy close to Dubrovnik.,Buoy
0,0,0,0,1,0,1,0,4,42.7277,17.9534,Cres,HR,Uvala Brse_ine,Dubrovnik,Uvala Brse_ine is a Anchorage close to Dubrovnik.,Anchorage
0,0,0,1,0,1,0,0,4,42.7279,17.8612,Cres,HR,_ipanska Luka,Dubrovnik,_ipanska Luka is a Anchorage close to Dubrovnik.,Anchorage
0,0,0,0,1,1,1,0,4,42.7295,17.9455,Cres,HR,Gumanci,Dubrovnik,Gumanci is a Anchorage close to Dubrovnik.,Anchorage
0,1,0,0,0,0,0,0,3,42.7304,17.6479,Cres,HR,Konoba Barba Buoys,Mljet,Konoba Barba Buoys is a Buoy close to Mljet.,Buoy
0,1,0,0,0,0,0,0,4,42.7306,17.6495,Cres,HR,Luka Pro_urska,Mljet,Luka Pro_urska is a Buoy close to Mljet.,Buoy
